backbone,dataset,label_budget_per_class,mean_accuracy,mean_accuracy_delta_vs_fp32_cpu,mean_best_deployment_improvement_vs_fp32_cpu,mean_latency_ms_per_example,mean_latency_reduction_vs_fp32_cpu,mean_macro_f1,mean_macro_f1_delta_vs_fp32_cpu,mean_model_size_mb,mean_model_size_reduction_vs_fp32_cpu,mean_peak_memory_mb,mean_throughput_examples_per_second,mean_throughput_gain_vs_fp32_cpu,method,n
bert-base-uncased,rte,256,0.58203125,0.0,0.0,52.70118617317673,0.0,0.5642980510623444,0.0,417.7237939834595,0.0,0.0,18.976529291553287,0.0,fp32_cpu,3
bert-base-uncased,rte,256,0.58203125,0.0,46.52371426985053,1.11291285572932,0.9788919427221898,0.5642980510623444,0.0,417.7237939834595,0.0,469.26025390625,902.2157541295072,46.52371426985053,fp32_gpu,3
bert-base-uncased,rte,64,0.5416666666666666,0.0026041666666666665,36.29414102751749,1.491070399479355,0.9728743412699365,0.4884934331994194,0.004815384814637336,417.7237939834595,0.0,649.30126953125,683.1961608781152,36.29414102751749,bf16_gpu,3
bert-base-uncased,rte,64,0.5325520833333334,-0.006510416666666667,0.6165521497468737,34.782791678125115,0.36513790150530046,0.4388981874317235,-0.04477986095305858,173.08754062652588,0.585641174576281,0.0,28.820846673878137,0.5782259773396053,dynamic_int8_cpu,3
bert-base-uncased,rte,64,0.5390625,0.0,0.0,54.812232492708546,0.0,0.48367804838478207,0.0,417.7237939834595,0.0,0.0,18.270632967512224,0.0,fp32_cpu,3
bert-base-uncased,rte,64,0.5390625,0.0,42.54408810519987,1.299901380468545,0.9763308243595166,0.48367804838478207,0.0,417.7237939834595,0.0,469.26025390625,796.4472421426756,42.54408810519987,fp32_gpu,3
albert-base-v2,sst2,128,0.6927083333333334,-0.0013020833333333333,24.718924202392092,0.9465551515631887,0.9610867217456092,0.6318100898700928,-0.0014909390186395033,44.58638572692871,0.0,96.6943359375,1056.4910931024829,24.718924202392092,bf16_gpu,3
albert-base-v2,sst2,128,0.484375,-0.20963541666666666,0.5069044616946644,16.270624569271302,0.33148866179812947,0.38022786698103295,-0.25307316190769935,22.370460510253906,0.4982670125526034,0.0,61.49699365201551,0.4962106250705167,dynamic_int8_cpu,3
albert-base-v2,sst2,128,0.6940104166666666,0.0,0.0,24.340913732292318,0.0,0.6333010288887323,0.0,44.58638572692871,0.0,0.0,41.10571555807187,0.0,fp32_cpu,3
albert-base-v2,sst2,128,0.6940104166666666,0.0,27.637628847792215,0.8498884721367025,0.9650685108081544,0.6333010288887323,0.0,44.58638572692871,0.0,87.71354166666667,1176.6512011548277,27.637628847792215,fp32_gpu,3
albert-base-v2,sst2,256,0.7135416666666666,0.0,24.000061855895048,0.9598127335929499,0.9599144437252701,0.6544347853649471,-0.00020376778970439732,44.58638572692871,0.0,96.6943359375,1041.8710925246742,24.000061855895048,bf16_gpu,3
albert-base-v2,sst2,256,0.5026041666666666,-0.2109375,0.5333290208268676,15.70644628932314,0.34474789024917857,0.3412014885699096,-0.31343706458474196,22.370460510253906,0.4982670125526034,0.0,63.7013465282558,0.526903229417443,dynamic_int8_cpu,3
albert-base-v2,sst2,256,0.7135416666666666,0.0,0.0,23.994309456772573,0.0,0.6546385531546515,0.0,44.58638572692871,0.0,0.0,41.762083714253,0.0,fp32_cpu,3
albert-base-v2,sst2,256,0.7135416666666666,0.0,26.82958110266066,0.8624445606775074,0.963975234218018,0.6546385531546515,0.0,44.58638572692871,0.0,87.71354166666667,1159.6032293863918,26.82958110266066,fp32_gpu,3
albert-base-v2,sst2,64,0.640625,0.00390625,25.292602341119736,0.9478337846360319,0.9618658495773658,0.5845171263005196,0.006451021741007812,44.58638572692871,0.0,96.6943359375,1055.10409349709,25.292602341119736,bf16_gpu,3
albert-base-v2,sst2,64,0.48828125,-0.1484375,0.571371595022407,15.938217436979585,0.358534096245103,0.39483471063067216,-0.1832313939288396,22.370460510253906,0.4982670125526034,0.0,62.7876944042319,0.5652647111595345,dynamic_int8_cpu,3
albert-base-v2,sst2,64,0.63671875,0.0,0.0,24.91726252552174,0.0,0.5780661045595118,0.0,44.58638572692871,0.0,0.0,40.229040312771254,0.0,fp32_cpu,3
albert-base-v2,sst2,64,0.63671875,0.0,28.13762770661451,0.8554241221361281,0.9655802574670106,0.5780661045595118,0.0,44.58638572692871,0.0,87.71354166666667,1169.158123948322,28.13762770661451,fp32_gpu,3
bert-base-uncased,sst2,128,0.8567708333333334,0.0,15.213797761027026,1.455711301562464,0.93645149442833,0.8563346036813031,0.0,417.7237939834595,0.0,628.4925130208334,710.1986326559347,15.213797761027026,bf16_gpu,3
bert-base-uncased,sst2,128,0.75,-0.10677083333333333,0.585641174576281,15.29089719427077,0.33216415677443645,0.7357556979177168,-0.12057890576358628,173.08754062652588,0.585641174576281,0.0,65.7318918136585,0.5003541009262302,dynamic_int8_cpu,3
bert-base-uncased,sst2,128,0.8567708333333334,0.0,0.0,22.871616729947775,0.0,0.8563346036813031,0.0,417.7237939834595,0.0,0.0,43.76422240066947,0.0,fp32_cpu,3
bert-base-uncased,sst2,128,0.8567708333333334,0.0,17.625555548478122,1.2627827046872635,0.944946485049651,0.8563346036813031,0.0,417.7237939834595,0.0,452.5543619791667,817.0980326126058,17.625555548478122,fp32_gpu,3
